Committee,Committee Type,Payee,Purpose of Expenditure,Description,Payment Method,Payment Date,Amount,File to State,Period Start,Period End,Election Year,Status,Data Source,Refiled Electronically,Street Address,City,State
New Canaan Democratic Town Committee,Party Committee,Sweet Services,FOOD(Paid directly to a vendor for food and beverage),candy for HQ and sidewalk sale,Debit Card,6/7/2012,73.75,7/7/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,10319 Vans Dr,Frankfort,IL                                                
New Canaan Republican Town Committee,Party Committee,Alexander Bordelon,Misc *(Miscellaneous expenditure for which no specific code exists),Photography work done at Lincoln Dinner,Check,4/16/2012,100,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,33 Village Dr,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,Cameron Lancaster,Misc *(Miscellaneous expenditure for which no specific code exists),Photography work done at Lincoln Dinner,Check,4/16/2012,100,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,54 Marshall Ridge Rd,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,New Canaan Bank & Trust,OVHD(Overhead operating costs),checks,Check,4/11/2012,32.32,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,108 Elm St,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,Print & Post,FNDR *(Expenses associated with holding a committee fundraiser),Lincoln Dinner,Check,4/9/2012,100,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,1 Seaview Ave,Bridgeport,CT                                                
New Canaan Republican Town Committee,Party Committee,Kevin Sprouls,Gift *(Purchase of items to be given as a gift),Artist who did the WSJ-style picture of John Hetherington,Check,4/9/2012,600,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,2800 Schooner Ln,Sweetwater,NJ                                                
New Canaan Republican Town Committee,Party Committee,CT House Republican Campaign Committee,CNTRB(Contributions to another committee),,Check,6/19/2012,2000,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Legislative Office Bldg.  Rm 4200,Hartford,CT                                                
New Canaan Republican Town Committee,Party Committee,Silvermine Press,"PRNT(Cost of printing, photocopying or reproducing literature)",Caucus,Check,4/25/2012,106,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,4 Van Tassel Ct,Norwalk,CT                                                
New Canaan Republican Town Committee,Party Committee,CT Senate Republican Campaign Committee,CNTRB(Contributions to another committee),,Check,6/19/2012,2000,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Legislative Office Building - Room,Hartford,CT                                                
New Canaan Republican Town Committee,Party Committee,New Canaan Chamber of Commerce,Misc *(Miscellaneous expenditure for which no specific code exists),Sidewalk Sale,Check,5/25/2012,150,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,91 Elm St,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,New Canaan Chamber of Commerce,Misc *(Miscellaneous expenditure for which no specific code exists),Dues,Check,5/25/2012,150,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,91 Elm St,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,Country Club of New Canaan,FNDR *(Expenses associated with holding a committee fundraiser),Country Club of New Canaan,Check,5/4/2012,19618,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,95 Country Club Rd,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,Lindsey Lyon,Misc *(Miscellaneous expenditure for which no specific code exists),Expense for Town Hall employee who worked 3/29/12 Caucus,Check,4/2/2012,150,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,118A Locust Ave,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,Debra Lyon,Misc *(Miscellaneous expenditure for which no specific code exists),For Town Hall employee who worked the March 29 Caucus,Check,4/2/2012,150,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,118A Locust Ave,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,Peerless Insurance,Misc *(Miscellaneous expenditure for which no specific code exists),Insurance,Check,5/25/2012,481,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,62 Maple Ave,Keene,NH                                                
New Canaan Republican Town Committee,Party Committee,New Canaan Postmaster,OVHD(Overhead operating costs),P.O. Box rental,Check,6/29/2012,60,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,2 Pine St,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,Janice Bouton,Misc *(Miscellaneous expenditure for which no specific code exists),Expense for Town Hall employee who worked 3/29/12 Caucus,Check,4/2/2012,150,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,539 Main St,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,Connecticut Republicans,CNTRB(Contributions to another committee),Prescott Bush Dinner tickets,Check,4/16/2012,250,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,31 Pratt St,Hartford,CT                                                
New Canaan Republican Town Committee,Party Committee,Hersam Acorn,A-NEWS(Adevertise through a newspaper),Ads for Caucus,Check,4/9/2012,1344.69,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,42 Vitti St,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,New Canaan Advertiser,A-NEWS(Adevertise through a newspaper),,Check,6/29/2012,429.5,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Main Street,New Canaan,CT                                                
New Canaan Republican Town Committee,Party Committee,Colley Web Services,A-WEB(Advertise on the World Wide Web),RTC site,Check,5/8/2012,337.5,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,7 W Mountain Rd,Sharon,CT                                                
New Canaan Republican Town Committee,Party Committee,UNITED STATE POSTAL SERVICE,,POSTAGE,Check,3/23/2012,236.53,5/7/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,Pine Street,NEW CANAAN,CT                                                
New Canaan Republican Town Committee,Party Committee,HAPPY HAHA STUDIOS,,PHOTOGRAPHY,Check,1/9/2012,478.58,5/7/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,,,
New Canaan Republican Town Committee,Party Committee,SILVERMINE PRESS,,PRINTING LINCOLN DINNER INVITATIONS,Check,3/21/2012,1405,5/7/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,4 VAN TASSEL COURT,NORWALK,CT                                                
New Canaan Republican Town Committee,Party Committee,HERSAM ACORN,,NEWSPAPER AD,Check,1/6/2012,1018.5,5/7/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,VITTI STREET,NEW CANAAN,CT                                                
New Canaan Republican Town Committee,Party Committee,SILVERMINE PRESS,,CAUCUS BALLOTS,Check,1/21/2012,376,5/7/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,4 VAN TASSELL COURT,NORWALK,CT                                                
New Canaan Republican Town Committee,Party Committee,HERSAM ACORN,,CAUCUS ADS,Check,1/21/2012,84,5/7/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,VITTI STREET,NEW CANAAN,CT                                                
New Century Challenge,Political Action Committee,WEBSTER BANK,"BNK(Bank fees, interest charges, or penalties)",BANK CHARGE DIRECT FROM ACCOUNT,,,29.85,1/5/2012,10/26/2011,12/31/2011,,Original,Data Entry,NO,108 Farmington Ave,HARTFORD,CT                                                
New Century Democrats,Political Action Committee,Boys and Girls Club of Hartford,CHAR(Payment to tax exempt charitable organization),,Check,6/4/2012,500,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,170 Sigourney St,Hartford,CT                                                
New Century Democrats,Political Action Committee,Donovan for Congress,CNTRB(Contributions to another committee),,Check,3/29/2012,500,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,PO Box 723,Meriden,CT                                                
New Century Democrats,Political Action Committee,Andrew Fleischmann,RCW(Reimburse committee workers),,Check,6/4/2012,400.72,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,25 Sherwood Rd,West Hartford,CT                                                
New England Regional Council Of Carpenters Conn OPC,Political Action Committee,CARPENTERS LOCAL 43 FUND,CNTRB(),,Check,3/2/2012,2000,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,885 WETHERSFIELD AVE.,HARTFORD,CT                                                
New England Regional Council Of Carpenters Conn OPC,Political Action Committee,ASCONN,CHAR(Payment to tax exempt charitable organization),,Check,3/2/2012,2500,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,P.O. BOX 1404,GUILFORD,CT                                                
New England Regional Council Of Carpenters Conn OPC,Political Action Committee,WORKING FAMILIES,CNTRB(),,Check,3/2/2012,1000,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,30 Arbor St,HARTFORD,CT                                                
New England Regional Council Of Carpenters Conn OPC,Political Action Committee,CARPENTERS LOCAL 210 O.P.C.,CNTRB(),,Check,3/2/2012,2000,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,427 Stillson Rd,FAIRFIELD,CT                                                
New England Regional Council Of Carpenters Conn OPC,Political Action Committee,CENTRAL CT. CARPENTERS LOCAL 24 PAC,CNTRB(),,Check,3/2/2012,2000,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,500 Main St.,YALESVILLE,CT                                                
New England Regional Council Of Carpenters Conn OPC,Political Action Committee,HOUSING FOR HEROES,CHAR(Payment to tax exempt charitable organization),,Check,5/10/2012,3500,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,171 ORANGE ST,NEW HAVEN,CT                                                
New England Regional Council Of Carpenters Conn OPC,Political Action Committee,CITIZENS FOR ECONOMIC OPPORTUNITY,CHAR(Payment to tax exempt charitable organization),,Check,5/9/2012,500,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,111 South Rd.,FARMINGTON,Ct                                                
New England Regional Council Of Carpenters Conn OPC,Political Action Committee,MCCA,CHAR(Payment to tax exempt charitable organization),,Check,6/21/2012,760,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,38 Old Ridgebury Rd,DANBURY,CT                                                
New Fairfield Democratic Town Committee,Party Committee,Citizen News,A-NEWS(Adevertise through a newspaper),Town Committee legal notice,Check,3/16/2012,42,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,PO Box 8048,New Fairfield,CT                                                
New Fairfield Democratic Town Committee,Party Committee,Citizen News,A-NEWS(Adevertise through a newspaper),Town Committee legal notice,Check,2/9/2012,26.25,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,PO Box 8048,New Fairfield,CT                                                
New Fairfield Democratic Town Committee,Party Committee,Citizen News,A-NEWS(Adevertise through a newspaper),Town Committee legal notice,Check,2/10/2012,21,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,PO Box 8048,New Fairfield,CT                                                
New Fairfield Democratic Town Committee,Party Committee,Citizen News,A-NEWS(Adevertise through a newspaper),Caucus notice 3/16/12,Check,6/14/2012,21.8,7/4/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 8048,New Fairfield,CT                                                
New Fairfield Democratic Town Committee,Party Committee,Citizen News,A-NEWS(Adevertise through a newspaper),Caucus notice,Check,6/14/2012,19.08,7/4/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 8048,New Fairfield,CT                                                
New Fairfield Democratic Town Committee,Party Committee,Citizen News,A-NEWS(Adevertise through a newspaper),Caucus notice 3/14/12,Check,5/8/2012,21,7/4/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 8048,New Fairfield,CT                                                
New Fairfield Democratic Town Committee,Party Committee,US Post Office,POST(Postage),Annual PO Box fee,Check,6/14/2012,120,7/4/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Brush Hill Road,New Fairfield,CT                                                
New Fairfield Democratic Town Committee,Party Committee,Bill O'Keeke,Misc *(Miscellaneous expenditure for which no specific code exists),Reimbursement for overpayment of annual dues,Check,5/12/2012,25,7/4/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,19 Donna Dr,New Fairfield,CT                                                
New Fairfield Democratic Town Committee,Party Committee,Jack Michinko,"PRNT(Cost of printing, photocopying or reproducing literature)",Reimburse for Printing reuseable NFDTC Signs,Check,4/26/2012,75,7/4/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,128 Gillotti Rd,New Fairfield,CT                                                
New Fairfield Democratic Town Committee,Party Committee,Jack Michinko,"PRNT(Cost of printing, photocopying or reproducing literature)",Reimburse for printing for clambake tickets,Check,4/26/2012,25,7/4/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,128 Gillotti Rd,New Fairfield,CT                                                
New Fairfield Republican Town Committee,Party Committee,Citizen News,A-NEWS(Adevertise through a newspaper),Legal Notice-Caucus,Check,1/21/2012,20,8/19/2012,1/1/2012,3/31/2012,,Amendment,eFILE,NO,RR 39  Candlewood Corners,New Fairfield,CT                                                
New Fairfield Republican Town Committee,Party Committee,Kim Hanson,FNDR *(Expenses associated with holding a committee fundraiser),Raffle Prize,Check,1/21/2012,458,8/19/2012,1/1/2012,3/31/2012,,Amendment,eFILE,NO,11 Almargo Ave,New Fairfield,CT                                                
New Fairfield Republican Town Committee,Party Committee,Citizen News,A-NEWS(Adevertise through a newspaper),Legal Notice-Election of Members,Check,3/7/2012,42,8/19/2012,1/1/2012,3/31/2012,,Amendment,eFILE,NO,PO Box 8048,New Fairfield,CT                                                
New Fairfield Republican Town Committee,Party Committee,Ed Sbordone,FNDR *(Expenses associated with holding a committee fundraiser),Raffle Prize,Check,3/7/2012,100,8/19/2012,1/1/2012,3/31/2012,,Amendment,eFILE,NO,3 N Star Dr,New Fairfield,CT                                                
New Friends PAC,Political Action Committee,ITALIAN AMERICAN LEGISLATIVE CAUCUS EDUCATION FUND,ATT(Fee for attending a fundraiser),8 TICKETS FOR IALCEF AWARDS DINNER,Check,4/4/2012,560,7/2/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,3254 TORRINGFORD ST,TORRINGTON,CT                                                
New Friends PAC,Political Action Committee,GEORGE GALLO,RCW(Reimburse committee workers),REIMBURSEMENT FOR STAFF MEETING,Check,6/18/2012,512.36,7/2/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,56 FLANDERS RD,EAST HAMPTON,CT                                                
New Friends PAC,Political Action Committee,CHRISTOPHER FRYXELL,RCW(Reimburse committee workers),REIMBURSEMENT FOR STAPLES,Check,1/9/2012,358.88,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,22 Meadowlark Dr,WINDSOR,CT                                                
New Friends PAC,Political Action Committee,ITALIAN AMERICAN LEGISLATIVE CAUCUS EDUCATION FUND,A-Other(),PURCHASE OF AD SPACE FOR EVENT,Check,3/15/2012,250,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,3254 Torringford Street,TORRINGTON,CT                                                
New Friends PAC,Political Action Committee,DEBORAH HUTTON,RCW(Reimburse committee workers),REIMBURSEMENT FOR FOOD AND BEVERAGE,Check,3/22/2012,170.81,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,15 HIGHLAND STREET #211,WEST HARTFORD,CT                                                
New Friends PAC,Political Action Committee,JOHN HEALEY,RCW(Reimburse committee workers),REIMBURSEMENT FOR VARIOUS,Check,3/22/2012,675.49,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,39 BROOKWOOD DR UNIT 6,ROCKY HILL,CT                                                
New Frontier PAC,Political Action Committee,Ledger Publications,A-NEWS(Adevertise through a newspaper),,Check,4/29/2012,80,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,740 N Main St,West Hartford,CT                                                
New Frontier PAC,Political Action Committee,West Hartford Democratic Town Committee,CNTRB(Contributions to another committee),,Check,6/10/2012,325,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 370562,West Hartford,CT                                                
New Frontier PAC,Political Action Committee,Mayor's Charity Ball,CHAR(Payment to tax exempt charitable organization),,Check,6/10/2012,2000,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 270788,West Hartford,CT                                                
New Hartford Democratic Town Committee,Party Committee,Paul R. Griffin,RCW(Reimburse committee workers),Postage,Check,1/3/2012,8.11,4/4/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,34 Bee Mountain Rd,New Hartford,CT                                                
New Hartford Democratic Town Committee,Party Committee,Register Citizen,A-NEWS(Adevertise through a newspaper),Caucas Adv.,Check,4/10/2012,51.52,7/2/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Field Street,Torrington,CT                                                
New Hartford Democratic Town Committee,Party Committee,Register Citizen,A-NEWS(Adevertise through a newspaper),Caucus Adv.,Check,4/23/2012,71.5,7/2/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Field Street,Torrington,CT                                                
New Hartford Democratic Town Committee,Party Committee,D.C.S.C. Federal,A-OTH(Other advertising for which no specific advertise code exists),Ad for Town Committee for Jefferson Jackson affair,Check,3/14/2012,125,4/4/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,330 Main St,Hartford,CT                                                
New Hartford Republican Town Committee,Party Committee,New Hartford Recreation Dept,FNDR *(Expenses associated with holding a committee fundraiser),deposit for Hall rental (Berkshire Hall),Check,6/22/2012,50,7/5/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,580 W Hill Rd,New Hartford,CT                                                
New Hartford Republican Town Committee,Party Committee,James Fitzgerald,RCW(Reimburse committee workers),Legal Ad for Caucus notice in Republican American,Check,1/5/2012,46.4,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,30 Kinsey Rd,New Hartford,CT                                                
New Hartford Republican Town Committee,Party Committee,James Fitzgerald,RCW(Reimburse committee workers),Legal Ad for Caucus notice in Republican American,Check,3/29/2012,55.68,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,30 Kinsey Rd,New Hartford,CT                                                
New Hartford Republican Town Committee,Party Committee,James Fitzgerald,RCW(Reimburse committee workers),caucus notice in newspaper,Check,6/20/2012,54.72,7/5/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,30 Kinsey Rd,New Hartford,CT                                                
New Haven Central Labor Council PAC,Political Action Committee,Bank of America,"BNK(Bank fees, interest charges, or penalties)",Bank fee,Debit Card,4/30/2012,15,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 25118,Tampa,FL                                                
New Haven Central Labor Council PAC,Political Action Committee,Bank of America,"BNK(Bank fees, interest charges, or penalties)",Bank fee,Debit Card,5/31/2012,15,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 25118,Tampa,FL                                                
New Haven Central Labor Council PAC,Political Action Committee,Bank of America,"BNK(Bank fees, interest charges, or penalties)",Bank fee,Debit Card,6/30/2012,15,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 25118,Tampa,FL                                                
New Haven Central Labor Council PAC,Political Action Committee,BANK OF AMERICA,Bank(),BANK FEE,,1/29/2012,15,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,P.O. Box 25118,TAMPA,FL                                                
New Haven Central Labor Council PAC,Political Action Committee,BANK OF AMERICA,Bank(),BANK FEE,,2/28/2012,15,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,P.O. Box 25118,TAMPA,FL                                                
New Haven Central Labor Council PAC,Political Action Committee,BANK OF AMERICA,Bank(),BANK FEE,,3/29/2012,15,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,P.O. Box 25118,TAMPA,FL                                                
New Haven Democratic Town Committee,Party Committee,WELLS FARGO,"BNK(Bank fees, interest charges, or penalties)",BANK FEES,,2/29/2012,4,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,PO BOX 6995,PORTLAND,OR                                                
New Haven Democratic Town Committee,Party Committee,BEN CROSBY,RCW(Reimburse committee workers),REIMBURSEMENT FOR STAMPS & SUPPLIES,Check,6/22/2012,107.11,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,27 HIGH ST,NEW HAVEN,CT                                                
New Haven Democratic Town Committee,Party Committee,GWEN MILLS,RCW(Reimburse committee workers),REIMBURSEMENT FOR STAMPS & ENVELOPES,Check,6/22/2012,127.1,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,49 LIVINGSTON ST. #2,NEW HAVEN,CT                                                
New Haven Democratic Town Committee,Party Committee,GWEN MILLS,RCW(Reimburse committee workers),REIMBURSEMENT FOR STAMPS,Check,6/15/2012,72,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,49 LIVINGSTON ST. #2,NEW HAVEN,CT                                                
New Haven Democratic Town Committee,Party Committee,PHIL BROWN / PHILMOY PRODUCTIONS,FNDR(Expenses associated with holding a committee fundraiser),BAND FOR FUNDRAISER,Check,5/16/2012,345,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,265 LEXINGTON AVE,NEW HAVEN,CT                                                
New Haven Democratic Town Committee,Party Committee,JACQUELINE JAMES,RCW(Reimburse committee workers),FOOD & DRINKS FOR MEETING,Check,6/15/2012,216.34,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,78 ORCHARD ST,NEW HAVEN,CT                                                
New Haven Democratic Town Committee,Party Committee,JACQUELINE JAMES,RCW(Reimburse committee workers),REIMBURSEMENT FOR STAMPS,Check,6/15/2012,36,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,78 ORCHARD ST,NEW HAVEN,CT                                                
New Haven Democratic Town Committee,Party Committee,JOE BAXTER MEDIA,MISC(Expenses related to miscellaneous items that are listed above),PHOTOGRAPHY SERVICES,Check,5/16/2012,100,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,24 BROOKSIDE AVE E,WESTBROOK,CT                                                
New Haven Democratic Town Committee,Party Committee,EPICUREAN FEAST,FNDR(Expenses associated with holding a committee fundraiser),FOOD FOR FUNDRAISER,Check,6/1/2012,2580,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,545 LONG WHARF DR,NEW HAVEN,CT                                                
New Haven Democratic Town Committee,Party Committee,"APPLE, INC.",OVHD(Overhead operating costs),ELECTRONICS FOR USE BY DTC,Check,6/22/2012,931.53,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,65 BROADWAY STE1,NEW HAVEN,CT                                                
New Haven Democratic Town Committee,Party Committee,PERFECT PARTY - HAMDEN,MISC(Expenses related to miscellaneous items that are listed above),BALLOONS FOR CONVENTION,Debit Card,5/21/2012,95.97,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,2100 Dixwell Ave,HAMDEN,CT                                                
New Haven Fire Fighters Committee,Political Action Committee,DEMOCRATIC SENATE MAJORITY PAC,ATT(Fee for attending a fundraiser),"DINNER, FRANK RICCI JAMES KOTTAGE ATTENDED",Check,6/26/2012,250,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,330 Main St,HARTFORD,CT                                                
New Haven Fire Fighters Committee,Political Action Committee,CONNECTICUT REPUBLICANS - FEDERAL,ATT(Fee for attending a fundraiser),GOP CONVENTION LEADERSHIP LETURES ATTENDED BY FRANK RICCI,Check,5/14/2012,300,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,31 Pratt Street,HARTFORD,CT                                                
New Haven Fire Fighters Committee,Political Action Committee,DESTEFANO FOR MAYOR,ATT(Fee for attending a fundraiser),DINNER TABLE FOR EBOARD ONLY 3 OFFICE OF THE UNION WEST,Check,5/8/2012,500,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,PO BOX 493,NEW HAVEN,CT                                                
New Haven Fire Fighters Committee,Political Action Committee,DESTEFANO FOR MAYOR,ATT(Fee for attending a fundraiser),DINNER AT ANTHONYS OCEAN VIEW ATTENDEES JAMES KOTTAGE FINCH RICCI/ PAT CARMEN,Check,5/7/2012,650,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,P.O. BOX 493,NEW HAVEN,CT                                                
New Haven Republican Town Committee,Party Committee,NEW HAVEN REGISTER,A-NEWS(Adevertise through a newspaper),LEGAL NOTICE OF MEETING,Check,1/31/2012,140.1,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,40 SARGENT DRIVE,NEW HAVEN,CT                                                
New Horizons PAC,Political Action Committee,JAMISON BAZINET,Office(),,Check,1/27/2012,28.37,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,133 FAIR STREET,WALLINGFORD,CT                                                
New Horizons PAC,Political Action Committee,JOHN HEALEY,FOOD(Paid directly to a vendor for food and beverage),,Check,3/9/2012,319.48,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,"39 Brookwood Drive, Unit 6",ROCKY HILL,CT                                                
New Horizons PAC,Political Action Committee,GEORGE GALLO,FOOD(Paid directly to a vendor for food and beverage),,Check,2/6/2012,558.23,4/10/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,56 FLANDERS ROAD,EAST HAMPTON,CT                                                
New Horizons PAC,Political Action Committee,WALTER F. DAMBOWSKY,REF(Contributor returns or other revenue refunds),,Check,6/11/2012,1000,7/3/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,35 Moonlight Circle,NAUGATUCK,CT                                                
New London Democratic Town Committee,Party Committee,BLUE HOST.COM,WEB(Costs related to accessing and having a presence on the web),DOMAIN HOSTING,Debit Card,3/9/2012,107.4,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,1958 S 950 E,Provo,UT                                                
New London Democratic Town Committee,Party Committee,BLUE HOST.COM,WEB(Costs related to accessing and having a presence on the web),DOMAIN NAME,Debit Card,3/12/2012,11.95,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,1958 S 950 E,Provo,UT                                                
New London Democratic Town Committee,Party Committee,MR. G'S RESTAURANT,FOOD(Paid directly to a vendor for food and beverage),FOOD FOR MEET AND GREET,Debit Card,3/21/2012,137.28,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,452 Williams St,New London,CT                                                
New London Democratic Town Committee,Party Committee,THAMES RIVER GREENERY,INAUG(Costs of hosting an inaugral event),BOUTINNIERS FOR INAUGUATION,Check,2/14/2012,163.25,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,70 Captains Walk,New London,CT                                                
New London Democratic Town Committee,Party Committee,"GARDE ARTS CENTER, INC",INAUG(Costs of hosting an inaugral event),BAND FOR INAUGUATION,Check,3/8/2012,750,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,325 State St,New London,CT                                                
New London Democratic Town Committee,Party Committee,QUALITY PRINTERS,"PRNT(Cost of printing, photocopying or reproducing literature)",MEETING NOTICE CARDS,Check,3/14/2012,72.16,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,PO Box 749,New London,CT                                                
New London Greens,Party Committee,Lyric Hall,FNDR *(Expenses associated with holding a committee fundraiser),Rent for space for event,Check,3/8/2012,100,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,243 State St,New London,CT                                                
New London Greens,Party Committee,Gordon's Yellow Front Wine,FNDR *(Expenses associated with holding a committee fundraiser),Beverages for event,Debit Card,3/10/2012,249,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,177 Colman St,New London,CT                                                
New London Greens,Party Committee,New London NAACP,CHAR(Payment to tax exempt charitable organization),Donation to local NAACP scholarship fund,Check,6/24/2012,100,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,53 Gorton St,New London,CT                                                
New London Greens,Party Committee,United States Post Office,POST(Postage),Rental of post office box,Check,5/14/2012,44,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,27 Masonic St,New London,CT                                                
